type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,4.2926,0.8695,0.6703,4.3543,0.05,48.5314,68.0426,1.01,2,0.3,9,8
red,3.3745,1.2881,0.0357,5.9365,0.17,50.0331,106.4842,0.99,2,0.6,6.8,8
red,6.1418,0.7028,0.3333,4.9842,0.2,4.0932,88.8161,0.99,2,0.8,5.4,4
red,5.6069,0.4943,0.1724,1.0526,0.2,9.9645,47.9255,0.99,2.2,0.6,7.3,7
red,14.8683,0.6528,0.745,6.8485,0.19,41.0553,135.4354,1,2.1,0.7,12.7,7
red,6.5487,1.0988,0.4551,4.1817,0.08,1.8901,35.2932,1,3.8,1,7.7,3
red,12.7613,1.2355,0.6653,1.7742,0.08,10.7303,50.738,1,1.7,0.4,10.6,7
red,12.8771,0.5393,0.7624,6.3115,0.06,8.3595,59.8007,1,3.7,0.8,10.4,5
red,12.6278,1.0053,0.3001,4.4085,0.11,28.0074,100.5236,1,3.8,1.1,13.2,3
red,4.7236,0.9652,0.0314,0.9685,0.18,13.0987,21.4965,1.01,3.2,0.4,8.8,5
red,2.0085,0.3064,0.7726,3.9756,0.19,52.2189,126.9094,1.01,1.8,0.3,11.8,4
red,7.729,0.0755,0.4255,1.2326,0.14,35.9678,74.0087,1,3.6,0.8,6.3,7
red,13.4618,0.4082,0.7876,2.0484,0.17,19.4471,71.612,0.99,3.6,0.8,7.2,5
red,13.338,0.7472,0.0859,2.4488,0.16,17.3351,49.867,1,3.6,1.2,8.7,3
red,9.6631,1.3172,0.4792,5.5386,0.19,50.8877,143.3713,0.99,3.1,0.8,12.7,7
red,14.6575,1.1321,0.07,5.7021,0.2,58.1363,87.4938,0.99,3.4,1.2,4.5,6
red,6.3861,0.5772,0.3224,1.4515,0.05,11.819,24.4714,0.99,2.6,0.8,4.7,7
red,14.1231,0.453,0.7589,0.412,0.11,26.182,140.0671,1.01,1.4,0.6,11.6,6
red,0.9216,0.408,0.0649,6.7556,0.11,24.4007,102.6325,0.99,1.6,0.3,9.3,7
red,13.1143,0.0977,0.4308,2.6886,0.18,35.3909,152.6751,0.99,1.7,0.9,7.9,6
red,13.6162,0.6549,0.0775,1.0775,0.15,49.8557,151.6966,1,1.6,0.3,10,8
red,3.3025,0.7471,0.7165,4.9161,0.19,31.4135,71.9644,1.01,3.4,0.8,10.8,7
red,4.3233,0.5586,0.5274,4.5705,0.09,57.3677,71.6508,0.99,1.5,1.3,8,6
red,10.7345,0.8335,0.0999,1.6436,0.08,43.4265,167.3937,1.01,3.6,0.3,9.3,6
red,12.5926,0.7139,0.7082,0.3394,0.09,56.7753,145.0014,0.99,2.1,0.7,4.5,3
red,5.6086,0.0985,0.0365,5.4331,0.19,17.5932,33.975,1,3.4,1,5.1,6
red,2.6387,1.0458,0.2854,0.1878,0.13,17.9817,54.6905,1,1.5,1,8.7,5
red,5.2519,0.7783,0.4134,6.398,0.2,34.4457,66.4438,0.99,1.5,0.6,12.5,4
red,13.6655,0.3624,0.5871,3.457,0.2,50.4894,122.7519,0.99,2.4,0.5,7.9,5
red,1.0036,0.6207,0.3214,5.0516,0.07,56.2038,40.1523,1.01,3.6,1.1,12.2,4
red,5.5726,1.2134,0.1049,4.2997,0.18,37.3616,43.1063,0.99,3.3,0.7,13,5
red,9.5524,0.4978,0.2318,4.1351,0.15,24.6497,156.7917,1,2.4,1.3,9.7,5
red,2.2339,0.0435,0.4429,2.5569,0.13,59.1737,52.5979,1,2.6,0.3,12.9,5
red,4.594,1.0753,0.1503,6.1837,0.06,59.9435,154.7665,1,1.6,0.6,11.6,6
red,3.9072,1.0315,0.3972,6.4463,0.19,34.5358,101.8794,1,2,0.7,8.1,4
red,10.2963,1.0436,0.5984,2.0949,0.06,15.4883,128.2188,1.01,2.6,0.9,7.5,7
red,2.7205,0.8793,0.4628,1.4677,0.1,50.3959,98.238,1.01,2,0.8,5.1,7
red,12.7648,1.2726,0.7373,1.31,0.2,43.7376,38.9366,0.99,3.1,0.3,6.5,7
red,2.9318,1.3341,0.2587,2.3432,0.16,11.4199,105.5073,1,3.2,0.4,6.2,5
red,12.973,0.6263,0.7108,1.104,0.17,50.4244,153.7089,0.99,1.6,0.8,12.9,5
red,2.8082,0.4611,0.0687,5.0591,0.19,58.3,152.4177,0.99,2,1,10.3,3
red,4.8638,1.165,0.0738,6.5509,0.2,7.2301,85.7742,0.99,3.8,1.2,10.5,8
red,4.1537,0.6314,0.084,1.0509,0.14,19.6939,81.0069,1,1.9,0.4,4.8,7
red,4.4324,0.4148,0.1499,5.0043,0.05,30.0422,111.6944,1.01,3.5,0.7,10.3,8
red,9.4776,0.1795,0.439,3.7186,0.08,13.2055,114.2644,1,1.9,1.1,11.6,6
red,10.9544,0.1676,0.7587,0.7834,0.17,9.5071,163.3306,1,3,1.2,6.9,8
red,2.4618,0.091,0.3488,2.9094,0.13,36.4739,137.4875,1.01,2.5,0.8,11.4,5
red,13.7529,0.5525,0.7761,1.0385,0.19,50.8263,149.6194,0.99,1.7,0.9,7.7,6
red,6.177,0.6483,0.2037,4.2764,0.19,3.3072,83.8756,0.99,1.9,0.9,9.6,4
red,4.5489,0.6534,0.7273,5.7471,0.05,4.8641,111.7923,0.99,2.4,0.9,7,7
red,4.2731,0.4526,0.7344,5.595,0.14,54.7839,103.3421,0.99,3.6,1,10.3,6
red,8.0273,1.1497,0.5844,1.9027,0.05,55.511,147.2144,1,2.8,0.4,12.9,4
red,14.5949,1.2197,0.7608,4.3685,0.09,40.3182,78.0711,1.01,3.6,1.1,8.5,8
red,14.1759,1.2262,0.098,5.44,0.09,13.5851,70.3479,1,2.9,0.3,6.9,5
red,8.2452,0.7059,0.5646,6.3514,0.07,27.5771,64.5952,0.99,3.8,1.3,10,4
red,6.1816,0.8719,0.5978,4.2109,0.17,25.5037,164.5329,1.01,1.4,0.7,6,6
red,10.5825,0.9161,0.0864,0.0755,0.12,37.2427,153.2535,1,2.8,1.3,12.8,8
red,0.7375,0.0033,0.1806,0.013,0.14,40.904,84.8093,0.99,3,0.5,11.7,5
red,3.8925,0.9416,0.5246,3.0181,0.1,49.562,78.7369,0.99,3.8,1.3,12.1,7
red,7.7189,0.2053,0.6795,6.3692,0.06,22.5869,35.5034,1,1.5,0.5,7.8,4
red,6.8234,0.9078,0.4039,1.6855,0.1,50.6996,36.3585,1,1.8,1.2,10.1,8
red,3.8882,0.3417,0.3599,2.6921,0.17,33.8855,121.5177,1,1.6,1,11.9,8
red,8.4821,0.4475,0.0946,0.3431,0.2,46.4318,80.8052,1.01,2.4,0.3,8.5,8
red,2.0704,1.3249,0.3563,6.2229,0.09,53.4366,93.1354,0.99,3.4,1.2,12.5,7
red,9.672,0.607,0.7948,1.4387,0.14,1.8208,10.5913,1,1.8,0.9,10,4
red,4.8745,0.4753,0.7884,1.0691,0.06,59.1007,62.0389,1,3.3,1.1,7.2,5
red,12.8198,0.0421,0.7507,0.8333,0.15,5.9814,81.0375,0.99,3.8,1.1,12.5,5
red,12.2413,0.7739,0.6599,2.3218,0.06,50.3031,81.8908,1,2,0.4,12.9,6
red,6.8719,1.3493,0.7276,1.0241,0.11,50.7326,74.6215,1,1.9,0.3,5,6
red,5.2143,0.5295,0.0319,4.6348,0.13,43.0171,129.7386,1,1.7,0.8,11.5,4
red,6.6795,1.1621,0.4418,1.2953,0.08,7.5449,102.2736,0.99,1.6,0.6,6.4,3
red,5.7287,1.2223,0.5506,0.6857,0.16,35.5127,57.6046,1,2.3,1.1,8.4,4
red,3.6197,0.1775,0.4741,0.0057,0.18,48.9932,53.7993,1,3.1,0.7,4.7,6
red,4.0676,0.9255,0.0381,6.1813,0.17,52.8824,62.1726,1,3.6,0.3,7,7
red,13.6943,0.8516,0.4933,3.4956,0.05,22.2917,136.9055,1,1.9,1.2,10.4,4
red,9.7212,0.0927,0.4804,2.1896,0.09,38.6661,43.264,0.99,3.4,0.6,11.6,3
red,12.0103,0.9911,0.4727,0.3199,0.08,15.5004,102.5807,1,1.7,1,5.6,8
red,8.6126,1.2896,0.5758,3.33,0.13,59.7684,121.9973,0.99,2.7,0.5,8.2,5
red,9.1688,1.1626,0.5401,4.8895,0.11,23.5075,152.2618,1,2.5,0.6,8.7,4
red,11.1749,1.0882,0.3318,1.0406,0.19,17.7291,108.6902,0.99,2.4,1.1,8.5,8
red,5.0375,0.5939,0.7895,3.915,0.13,5.4742,90.615,1,2.8,0.7,6.8,7
red,7.8061,0.7893,0.0729,5.8089,0.14,46.068,49.114,1,2,0.8,5.8,7
red,10.2465,1.2603,0.7032,5.5909,0.13,40.5413,76.7605,1,2.4,0.8,10.3,5
red,12.9085,0.5252,0.5254,0.5957,0.19,34.6757,96.4631,0.99,3,0.7,7.6,8
red,5.6432,0.9344,0.4029,6.6215,0.06,36.4298,61.0706,0.99,3.8,0.4,7.7,5
red,3.8518,1.1883,0.7208,1.5536,0.11,10.1823,25.6451,1,2.2,1.3,5.2,8
red,9.5232,0.3092,0.3793,2.0328,0.05,47.1439,83.5325,1.01,2.5,1,9.3,3
red,0.6422,0.3057,0.5025,6.0717,0.15,15.5034,52.5167,1,1.4,1,11.8,6
red,9.0524,1.1795,0.5269,4.8379,0.08,3.915,46.5446,1.01,2.5,1.2,6.2,3
red,14.408,0.1938,0.1515,6.2706,0.16,1.0884,44.6302,1.01,2.3,0.9,5.9,8
red,12.0861,0.3828,0.1634,2.4674,0.2,5.3566,110.006,1,1.4,0.8,12.9,6
red,10.8316,0.3735,0.5861,6.1951,0.18,45.1527,154.4141,1,1.8,0.4,11.2,7
red,11.0391,0.0868,0.1503,4.0676,0.15,49.5264,32.5909,1.01,3.6,0.9,10.1,5
red,10.5158,0.0915,0.3959,4.2143,0.14,34.7151,25.557,1.01,3.5,0.7,12.4,8
red,10.053,0.13,0.2148,3.7408,0.08,21.0609,39.8665,1,3.2,0.8,6.4,3
red,5.3713,1.2336,0.3752,0.3709,0.2,9.9151,162.1856,0.99,3.3,1.3,10.5,3
red,2.308,0.3668,0.5536,3.1833,0.12,57.3557,86.4269,1.01,3.5,0.3,7.2,8
red,13.0969,0.5402,0.1231,1.2974,0.07,35.8478,79.177,1.01,3.3,1.1,7.4,4
red,7.6083,1.1257,0.0403,5.5233,0.09,26.0702,106.3823,1,2.6,0.3,12,6
red,12.3641,0.0402,0.7534,0.29,0.07,49.8937,93.2759,0.99,1.7,0.8,10.9,7
red,12.5037,0.9543,0.7016,6.3886,0.08,33.7211,135.8403,1.01,3.2,0.8,9.2,7
red,13.3839,0.6832,0.124,5.9069,0.16,44.3485,50.1284,1.01,3.6,0.8,4.7,5
red,5.1259,0.7005,0.0642,1.7765,0.17,47.0061,154.8689,1,2.1,0.4,13,6
red,3.2946,1.1523,0.3352,2.3912,0.09,51.6074,142.2526,0.99,3.8,0.8,5.7,4
red,0.6054,1.0546,0.3425,5.2814,0.17,46.0541,156.852,1,1.9,1,12.7,4
red,12.1351,0.2975,0.4599,2.3507,0.05,11.546,150.7607,1.01,1.7,1.2,8.2,3
red,1.446,1.3123,0.719,5.7485,0.07,38.0179,129.5014,1.01,2.9,0.7,7.6,6
red,2.3821,1.0268,0.1334,4.5252,0.19,12.1202,121.5257,1,2.8,1,10.5,3
red,0.8067,0.654,0.7997,0.1809,0.18,52.704,89.4865,0.99,3.5,0.4,6.4,6
red,5.9539,1.0412,0.2238,6.6909,0.07,2.3179,111.7304,1.01,2.1,0.9,6.6,7
red,4.2804,0.6948,0.6593,1.1217,0.15,17.9105,100.0226,1,2.6,0.9,9.2,3
red,9.0322,1.0456,0.3298,6.1738,0.08,22.5753,11.2493,1,1.7,0.9,9.1,8
red,11.1893,1.1771,0.5829,6.771,0.18,31.4158,46.0415,1.01,2.8,0.3,9.4,3
red,13.5566,0.8585,0.6089,6.3886,0.16,6.9649,32.4236,0.99,3.1,0.4,12.4,5
red,9.7012,0.1824,0.7294,4.5734,0.18,52.9,129.3388,1,2.7,1.3,9.5,8
red,10.4929,0.5952,0.4501,5.0564,0.19,10.5071,19.7525,0.99,2.6,0.4,12.2,8
red,8.0279,1.2069,0.1613,5.4159,0.19,1.3397,109.5548,0.99,2.2,0.8,5.4,3
red,10.4368,0.2064,0.4962,0.3863,0.2,38.7542,43.8028,1.01,1.9,0.4,9.3,6
red,12.1142,1.2691,0.6593,6.0546,0.16,50.2852,84.0977,1.01,1.6,1.1,8.8,5
red,10.2215,0.857,0.3701,0.0606,0.17,30.6715,100.69,1.01,2.2,0.6,8.3,3
red,8.7809,0.2094,0.4435,3.0973,0.17,35.2197,103.6886,0.99,1.5,0.8,13.3,4
red,11.3665,0.4667,0.4888,0.3535,0.05,11.8327,47.4208,1,2.1,1.3,11.8,3
red,12.1089,1.1767,0.6416,1.6516,0.14,55.4059,138.9737,1,2.5,0.8,10.6,4
red,13.2702,0.5179,0.7462,4.2879,0.14,8.0717,99.3459,0.99,1.7,1,9.6,5
red,8.2061,0.3897,0.1913,4.1018,0.1,50.8433,149.2942,1,1.4,1,6.5,7
red,13.4361,0.1593,0.5243,2.8744,0.13,17.4864,128.9257,1,3.5,0.3,9.4,7
red,11.81,0.9676,0.6653,3.2729,0.19,39.5119,18.1288,0.99,3.7,1.3,10.8,7
red,9.7953,1.2048,0.7505,1.9164,0.12,18.9391,126.3624,0.99,2.3,1.2,5.8,3
red,4.2089,0.5677,0.3521,0.0524,0.16,26.5834,58.6502,1,2.2,1.1,4.9,4
red,3.3388,0.9024,0.6001,4.2312,0.09,54.8756,100.2471,0.99,2.7,0.5,12.3,6
red,3.0959,0.0227,0.1081,3.0365,0.08,22.4098,47.3482,1,3.5,0.7,5.7,3
red,10.12,0.7341,0.6527,2.4248,0.07,4.4173,141.4478,1,3.5,0.9,11.3,8
red,4.0345,0.9764,0.0973,5.2225,0.11,10.0166,132.9077,0.99,3.4,0.8,11.6,7
red,8.5021,0.2282,0.4662,0.7088,0.15,16.9251,52.3241,1.01,3,0.3,9.1,5
red,13.629,0.3569,0.6433,0.313,0.14,46.4891,154.1065,1,2.7,1.3,6.9,4
red,9.4515,1.1638,0.5489,4.9499,0.2,35.86,152.0747,1.01,3,0.7,13.5,4
red,5.4661,1.0883,0.6005,0.2203,0.11,38.9712,40.1061,1,3.8,0.7,11.3,3
red,8.2576,0.0092,0.5105,4.298,0.08,48.1293,90.9133,0.99,3.5,1.1,7.5,3
red,7.144,0.5846,0.5959,6.1521,0.08,20.2752,118.8318,0.99,3.7,0.3,11.2,4
red,4.5971,0.6909,0.4304,6.1055,0.13,17.854,21.2271,0.99,3.3,0.6,7.2,8
red,14.7562,0.6847,0.3558,2.9275,0.14,49.1306,146.773,0.99,2.2,1,13,6
red,4.4106,0.4599,0.4374,0.7742,0.15,2.5559,52.5754,1,2,1.2,7.6,8
red,10.4338,0.8007,0.4762,1.5184,0.15,4.0513,58.6159,1,1.9,0.5,6.1,4
red,1.7451,0.3365,0.0117,0.387,0.19,43.065,39.3814,0.99,3.2,1,11,7
red,5.8026,0.6247,0.2858,4.4682,0.13,58.9905,26.6597,1,2.9,0.9,9.1,6
red,3.9525,0.0756,0.4204,0.7877,0.2,36.2841,21.6451,0.99,3.4,1,12.4,4
red,8.2229,0.9637,0.0403,5.3205,0.2,33.3771,63.722,1,3.5,0.9,9.8,7
red,10.8703,0.492,0.645,4.6314,0.19,53.0143,161.258,0.99,2.8,1.2,13.5,4
red,6.6992,0.875,0.7918,0.4269,0.1,15.5694,151.0195,1,2.8,0.3,6.7,7
red,7.321,0.179,0.3558,2.8793,0.05,5.0196,58.612,0.99,1.5,0.4,6.4,4
red,10.8904,1.198,0.2994,0.1618,0.07,12.0822,157.1253,0.99,3.8,0.7,10.6,8
red,11.7663,0.6368,0.5363,5.1274,0.15,38.4508,12.8173,0.99,1.5,0.7,12.8,6
red,12.7448,1.2137,0.6436,5.9952,0.05,26.8267,46.3649,0.99,3.6,1.1,5.5,5
red,10.6261,0.3767,0.1348,2.3479,0.14,46.5276,124.3772,0.99,2.6,0.8,8.2,3
red,11.0432,1.1722,0.3525,1.5055,0.11,7.655,130.6659,1,1.9,0.3,5.5,8
red,3.097,1.3365,0.4375,2.1718,0.07,16.7033,52.2947,1,3,0.4,12.6,5
red,6.1194,0.2938,0.5881,5.6641,0.2,12.1388,68.4798,1,2.5,0.4,11.3,8
red,6.1238,0.8081,0.7526,5.1701,0.18,41.8538,129.3917,1,3.4,1,5.7,5
red,13.9062,0.4831,0.7155,2.3253,0.07,32.9138,57.8377,1,1.6,0.5,6.6,3
red,3.0965,0.3921,0.2237,3.095,0.19,9.7531,63.6884,1,2,1.3,11.9,8
red,4.6809,0.6128,0.2146,0.4305,0.1,12.7396,154.1788,1,3,0.3,13.2,6
red,7.4706,0.8988,0.7267,2.8417,0.09,22.7123,109.7148,1,3.8,0.3,10,4
red,2.6981,0.9325,0.402,0.077,0.16,52.9878,87.2994,0.99,3.8,1.2,11.7,6
red,12.5919,0.4507,0.7549,5.9786,0.11,24.6877,73.7549,1,1.5,0.3,7.7,5
red,10.2352,0.4481,0.3403,3.1713,0.14,49.6485,93.6096,1,3.7,1.2,13.1,4
red,0.2138,0.7048,0.0584,5.1639,0.16,25.7737,54.319,0.99,3.7,0.3,11.9,7
red,8.0584,0.7959,0.2189,2.7572,0.08,20.7689,92.9523,0.99,3.2,0.7,10.8,5
red,2.1215,1.1134,0.6406,2.8382,0.2,35.8964,165.567,1,2.6,1,5.6,3
red,6.9361,0.5568,0.2825,5.2365,0.15,21.8062,91.8453,1,3.6,1.3,6.1,5
red,8.8646,0.6652,0.5969,2.4408,0.15,39.423,60.632,1,2,1.1,6.1,6
red,5.6888,0.9949,0.3701,2.8195,0.09,33.8703,116.2582,1.01,3.2,1.3,7.6,4
red,13.3277,0.6198,0.6193,5.6409,0.14,23.7393,160.6543,0.99,2.3,0.6,9.4,6
red,13.6955,0.8188,0.0084,4.3168,0.12,6.8848,35.8088,0.99,1.7,0.8,11.7,4
red,3.4448,0.8308,0.571,5.7652,0.15,27.0811,33.2122,1,3.1,0.4,6.5,3
red,9.7855,0.4285,0.7665,0.4812,0.14,50.6869,117.2154,0.99,3.4,1.1,6.7,6
red,10.0356,0.2546,0.7546,2.8736,0.12,56.2036,30.6073,1,1.5,0.3,5.9,6
red,12.5449,1.1896,0.0488,5.6304,0.1,45.2162,42.2255,0.99,3.6,1.3,9.5,6
red,0.2399,0.559,0.5233,2.7199,0.12,39.6221,59.7131,0.99,3.5,0.8,6,3
red,1.1717,0.3995,0.5318,4.5988,0.17,59.4055,113.3642,0.99,2.9,0.3,5.8,4
red,3.8615,0.8494,0.488,1.4642,0.05,54.621,100.2519,0.99,2.7,0.8,8.1,5
red,14.0101,0.2323,0.4187,0.0296,0.12,43.9586,22.4506,1,2.2,1.2,10.9,3
red,1.3802,1.1315,0.1285,4.2194,0.18,34.3729,19.0529,0.99,1.4,0.9,13.4,6
red,6.6,1.3084,0.7035,0.0785,0.05,32.7841,98.5286,0.99,1.6,1.2,6,5
red,9.4126,0.3916,0.6072,5.5409,0.08,58.7066,85.2226,1,2.5,0.9,11.4,4
red,13.6106,1.0186,0.608,2.2057,0.19,22.5325,54.0096,1,3.8,0.9,13.5,3
red,9.3788,1.0527,0.4726,1.2561,0.12,12.0496,11.9703,1,3.7,0.3,7.8,3
red,7.773,1.2881,0.4991,3.2958,0.18,53.878,120.91,1.01,2.2,1.3,6.2,6
red,8.4284,0.26,0.3962,3.1686,0.07,36.2548,72.6214,0.99,2.6,0.4,9.5,4
red,0.0872,0.3042,0.5989,2.8772,0.2,34.0872,149.9907,0.99,1.7,1.1,5.7,8
red,4.5131,0.2489,0.1997,0.999,0.08,4.1079,166.1034,0.99,1.5,0.3,10.1,3
red,5.1802,1.2141,0.6645,6.0822,0.05,31.0412,102.235,1,2,1.2,10,8
red,1.5782,0.9745,0.349,6.8343,0.08,52.6625,52.1912,1,2.5,1.3,13.4,4
red,12.467,0.5962,0.0723,1.7274,0.17,32.8609,61.8483,0.99,1.7,0.4,13.5,8
red,14.7411,1.1354,0.0945,2.5733,0.16,54.8154,10.0679,1,3.2,0.5,10.8,3
red,6.9381,0.7388,0.1812,1.1066,0.05,4.024,49.5719,1.01,2.3,0.4,7.2,4
red,0.988,0.2773,0.6483,0.4035,0.08,56.5023,25.7545,1,3.1,0.5,8.4,3
red,10.6605,0.9548,0.1053,1.3093,0.16,13.0323,126.5531,1.01,3.3,1.2,7.8,5
red,10.7756,0.4659,0.5978,2.9136,0.13,57.9867,71.0284,1,2.5,1.2,11.2,8
red,9.4996,0.0495,0.4613,5.4953,0.15,25.9001,53.4627,1.01,2.5,0.5,6.3,8
red,8.6488,1.1214,0.7282,6.1278,0.09,11.2796,115.9973,1,1.5,0.6,10.7,7
red,0.8044,1.1885,0.5174,4.5068,0.11,5.0913,142.5692,1.01,2.7,1,12.2,5
red,2.5755,1.226,0.2849,6.3101,0.17,10.7239,98.669,0.99,1.8,1.3,9.9,8
red,1.6448,0.4242,0.0401,5.4488,0.18,18.5329,162.3343,1.01,3.3,1.2,10.5,3
red,12.852,0.9527,0.4253,3.818,0.1,20.1178,53.5855,1.01,2.1,0.9,10.4,8
red,10.524,0.4243,0.6358,6.6776,0.2,14.4017,32.3015,1,1.7,1.3,5,5
red,10.1485,0.9199,0.434,3.578,0.1,21.7972,90.8935,1.01,3.1,0.6,11.4,3
red,3.9146,0.9084,0.7647,1.8755,0.11,34.8106,143.746,0.99,2.4,0.6,6.8,8
red,10.9754,0.8619,0.3395,4.2696,0.12,15.026,46.2958,1,2.2,1.1,6,4
red,1.3319,1.3258,0.6819,0.8625,0.18,31.0087,34.8973,1.01,1.8,0.6,9.3,6
red,8.7208,0.6492,0.5836,1.6878,0.09,33.4304,159.5949,1.01,2,0.7,7.1,3
red,2.8478,1.0572,0.0135,0.2184,0.14,42.4278,22.3414,0.99,3.7,1.3,11.7,5
red,14.1256,1.3037,0.2054,1.1318,0.05,44.7377,69.4918,0.99,2.4,1.3,5.4,7
red,5.6924,0.1369,0.6269,4.9732,0.07,18.1934,80.1458,1,2.2,1.3,4.8,7
red,7.0631,0.5011,0.3601,5.706,0.08,10.6627,100.0939,1.01,1.7,1.2,11.1,6
red,4.0486,0.8522,0.1967,0.2617,0.18,28.7653,141.8905,1.01,3,0.6,9.8,6
red,13.5614,1.2778,0.3415,5.9039,0.15,21.7232,95.9937,1,3.1,1.1,11.8,6
red,14.8431,0.2822,0.1508,4.3783,0.18,22.6435,158.13,1,3.7,1.2,12.2,3
red,12.56,1.0644,0.5444,3.4271,0.11,2.3813,145.5418,0.99,3.1,1.3,6.3,7
red,3.5972,1.1484,0.4396,1.0899,0.09,40.7524,25.2426,1,1.7,1,12.9,8
red,1.6029,0.7472,0.1678,6.0035,0.16,29.8631,27.3298,0.99,3.4,1.2,10.2,7
red,9.5342,0.7087,0.7899,2.762,0.11,41.4666,10.7852,0.99,2.1,0.5,9.6,6
red,3.3608,0.503,0.113,6.3454,0.05,2.823,139.2837,0.99,2.8,1,13.3,4
red,1.5434,1.2907,0.0719,2.7447,0.08,34.3047,45.3572,0.99,2.3,0.3,10.6,8
red,13.067,0.6704,0.4402,2.4495,0.05,58.4079,90.4992,0.99,1.7,0.4,11.9,3
red,12.7346,0.062,0.6342,6.8513,0.2,59.7352,89.8924,1.01,1.6,1.3,13.5,3
red,11.9728,0.7579,0.2682,3.8483,0.2,58.5341,156.4372,1,2,0.6,10.1,7
red,3.9633,1.2319,0.7544,3.2105,0.15,12.6201,129.5622,1,3.5,0.4,11.7,8
red,6.4599,0.1127,0.0987,6.1306,0.2,58.4119,110.0913,1,2.9,1,6.7,8
red,8.0331,0.6475,0.7576,1.738,0.15,57.4077,103.7816,0.99,3.3,1,8.1,7
red,10.2078,1.0932,0.3383,3.8683,0.16,37.1109,159.0597,1.01,2.5,1,12.4,7
red,2.8703,0.4708,0.6046,2.038,0.18,46.7422,147.4826,1,2,0.4,11.1,8
red,1.377,1.2577,0.095,6.5562,0.11,16.128,58.8915,0.99,2.7,1.2,12.9,7
red,5.8917,0.4511,0.0831,1.9169,0.16,14.2784,70.0402,1,3.3,0.7,12,8
red,10.4644,1.0376,0.7585,4.4491,0.09,9.8089,59.2678,0.99,1.7,0.3,4.5,3
red,11.7745,0.5819,0.5425,3.7411,0.06,52.6815,60.836,0.99,1.4,1.1,9.3,7
red,7.7631,0.0403,0.6291,3.9136,0.1,31.8857,141.1565,1,3,1.3,13.3,5
red,12.8824,1.0652,0.4631,2.4443,0.08,34.3822,101.4028,0.99,3.3,0.5,7.2,5
red,10.6965,0.7207,0.129,2.8409,0.18,13.6511,137.6628,1.01,2.8,1.1,4.5,5
red,5.4529,0.5772,0.4721,6.5752,0.16,11.3288,36.1583,1.01,3.6,0.4,13.5,6
red,6.9759,1.0262,0.1075,1.0776,0.2,14.233,17.7217,0.99,3.1,0.7,4.7,6
red,2.194,1.144,0.5425,3.8148,0.2,8.0223,82.4923,0.99,3.5,1.3,4.8,8
red,6.6249,0.959,0.0365,3.6903,0.16,50.9517,133.3492,1,2.3,1.1,7,7
red,0.6786,0.6171,0.0271,4.5543,0.11,23.8333,37.9092,0.99,1.7,0.5,12.7,5
red,14.4101,0.7956,0.7478,6.0335,0.16,25.8394,90.9465,0.99,3,1.3,6.9,8
red,1.7095,1.0162,0.3324,0.1504,0.14,16.8223,43.1905,0.99,1.9,1,11.8,4
red,3.1946,0.8309,0.7167,1.5153,0.09,1.8827,43.4588,1.01,2.5,1,9,5
red,5.7204,0.5152,0.3512,1.8689,0.14,26.1671,70.9771,1,1.5,0.8,4.7,5
red,4.633,0.1581,0.5214,0.4742,0.13,47.3965,42.7456,1,3.5,0.3,13,8
red,4.7908,0.1766,0.6697,4.6097,0.16,45.049,165.3592,1,1.9,0.9,10.6,4
red,11.6599,1.0864,0.6336,5.044,0.2,32.3241,61.1694,1,3.8,1.1,8,8
red,0.0652,1.1759,0.1232,0.4387,0.2,6.5341,63.6329,1,2.7,0.4,6.9,5
red,8.3917,0.1684,0.5895,0.0489,0.14,4.7586,25.0925,1,3.2,1.1,5.7,5
red,6.519,0.0267,0.0835,4.1393,0.09,4.9483,118.1401,0.99,2.7,0.5,6.6,3
red,4.0569,0.7379,0.0296,1.4264,0.08,52.1741,159.1875,1,1.7,0.5,11.2,3
red,1.2724,0.9507,0.68,2.0208,0.2,50.8419,132.5693,1,3.1,1.1,8.7,3
red,1.7886,0.6973,0.5003,4.6501,0.09,8.161,144.9342,0.99,1.8,0.8,12.6,7
red,3.5363,0.0735,0.2589,6.6932,0.11,31.5112,65.298,1.01,3.2,0.9,13.1,5
red,0.7171,0.0769,0.4759,2.1001,0.17,4.7646,60.1043,0.99,1.9,0.6,11.8,7
red,2.4614,0.4281,0.6622,5.9963,0.18,1.6744,164.5405,1.01,2.7,0.7,10.7,5
red,11.7677,0.4306,0.424,3.9323,0.19,53.5321,59.8388,1,1.5,1.3,7.9,5
red,11.4716,1.344,0.1123,4.7034,0.17,27.5043,16.2012,1,3.1,0.8,5.1,5
red,13.346,0.8444,0.6756,3.6818,0.11,43.5669,15.5875,1.01,1.4,0.6,5.5,5
red,4.6995,0.1357,0.0818,0.742,0.09,16.3306,135.4591,1.01,2.2,0.9,8.3,6
red,12.5974,0.0776,0.4915,2.4747,0.08,10.3408,41.4376,1.01,2,1.1,10.5,6
red,6.6498,1.0965,0.7036,1.2528,0.19,50.1664,161.5388,1,1.9,0.7,5.4,3
red,5.4762,1.0786,0.2588,5.4859,0.07,35.5934,65.1138,0.99,3.4,1.3,11.9,3
red,4.7653,0.3258,0.1435,1.6621,0.06,25.6531,39.6107,1,3.2,0.9,7.4,6
