type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,7.89,0.91,0.69,5.4,0.052,21.7,87.6,1.0039,3.24,1.24,10.9,5
red,7.86,0.24,0.65,2.35,0.097,15,140.1,0.9939,3.34,1.25,8,6
red,6.68,0.5,0.19,7.94,0.059,20.7,95.7,0.997,3.79,1.2,11.2,8
red,6.99,0.52,0.05,6.48,0.068,17.9,99.8,0.9934,3.29,0.76,12.5,7
red,6.23,0.93,0.09,3.7,0.063,27,147.9,0.9904,3.28,1.25,8.8,8
red,6.56,0.32,0.6,8.09,0.068,21.6,69.2,0.9907,3.78,0.82,8.2,5
red,6.92,0.58,0.51,1.06,0.089,6.2,144.1,0.9936,2.96,1.38,9.1,4
red,6.21,0.41,0.58,7.34,0.094,28.9,141.3,0.9901,3.46,1.47,8.1,4
red,7.38,0.9,0.61,7.74,0.079,14.1,80.1,0.9961,3.79,1.31,11.5,3
red,7.12,0.68,0.43,8.59,0.068,19.8,139.8,0.9998,2.93,1.06,9.7,6
red,6.24,0.66,0.31,8.9,0.054,13.9,86.3,0.9976,3.15,1,11.3,6
red,7.08,0.64,0.26,1.16,0.092,5.2,137,0.995,3.32,0.78,9,3
red,7.07,0.57,0.05,5.86,0.09,20.4,82.8,1.0034,2.83,0.57,12.7,3
red,7.65,0.52,0.25,3.01,0.096,17.4,90.5,1.0033,3.33,1.37,13.6,7
red,6.11,0.22,0.07,1.17,0.052,9.1,131.5,1.0027,3.13,1.47,11.7,5
red,7.67,0.32,0.42,2.81,0.093,24.1,60,1.0006,3.42,1.45,9.3,4
red,7.19,0.24,0.44,3.45,0.061,13.9,125.7,1.0049,3.39,0.69,11.9,6
red,7.62,0.28,0.74,3.73,0.053,20.2,100.5,0.998,2.84,0.56,12.8,3
red,7.19,0.88,0.52,8.11,0.099,8.1,60.4,0.9908,3.79,0.55,10.4,8
red,7.62,0.38,0.51,2.98,0.083,19.9,105,0.99,3.47,1.49,13.8,6
red,6.38,0.87,0.63,7.73,0.077,18,96.4,1,3.78,1.39,11.4,3
red,7.37,0.45,0.31,1.74,0.055,13.6,63.9,0.996,3.62,1.12,13,7
red,7.73,0.84,0.07,4.34,0.077,13.8,103,1.0023,3.58,0.78,8.5,6
red,7.73,0.85,0.26,6.3,0.099,13.9,148.7,1.001,2.95,1.1,13.8,6
red,6.56,0.42,0.58,9.16,0.065,9,74,0.9929,3.34,0.95,8.6,3
red,7.58,0.97,0.5,4.82,0.09,17.7,83,0.9987,3.21,0.88,9.7,6
red,7.68,0.25,0.17,9.18,0.08,19.7,65.1,0.9988,3.16,1.33,8.5,6
red,6.26,0.63,0.45,5.97,0.074,20.4,79.2,0.9915,3.37,0.6,9.6,4
red,7.9,0.61,0.78,8.83,0.094,15.1,124.5,1.0046,3.33,1.31,10.2,8
red,7.18,0.78,0.06,4.12,0.073,17.4,94.4,0.9902,2.98,1.24,13.3,6
red,7.4,0.94,0.37,2.75,0.063,26.1,129.5,1.0033,3.79,1.24,8.1,6
red,7.45,0.84,0.11,5.34,0.094,11.4,119.5,0.9904,2.8,0.54,11.7,8
red,6.6,0.57,0.3,4.5,0.099,24.3,52,0.9952,3.75,1.35,12.5,5
red,6.09,0.83,0.51,3.61,0.083,9,142.6,0.9997,2.97,0.95,12.9,6
red,6.98,0.54,0.09,1.35,0.077,23.3,117.4,0.9915,2.8,0.99,10.9,8
red,7.54,0.74,0.54,1.87,0.088,10.8,72.3,1.0012,3.18,1.09,9.3,8
red,7.42,0.7,0.69,3.91,0.065,28.2,93.7,1.0032,3.78,1.21,11.4,5
red,6.55,0.77,0.7,5.56,0.091,13.4,90.6,0.9923,3.11,1.23,9.8,7
red,7.28,0.87,0.59,4.31,0.085,21,102.6,1.0024,3.62,1.41,9.7,5
red,7.14,0.68,0.16,6.08,0.096,9.4,93.8,0.9951,3.7,1.07,12.6,3
red,7.02,0.27,0.14,9.6,0.083,13.1,57.3,1.0037,3.55,0.86,9.6,4
red,6.2,0.75,0.33,6.63,0.063,21.1,93.7,0.9959,3.16,1.43,9.7,8
red,6.9,0.42,0.44,8.45,0.098,19,131,1.0034,3.73,1.05,13.3,7
red,7.24,0.22,0.41,1.34,0.059,11.8,100.8,0.9926,3.58,1.03,11.4,6
red,6.22,0.85,0.18,4.28,0.064,10.1,123.4,0.9954,3.62,1.01,13.7,5
red,6.49,0.67,0.37,8.68,0.092,12.7,137.5,0.99,2.81,0.74,10.7,6
red,6.97,0.52,0.62,3.77,0.092,20.6,144.6,0.994,3.46,0.55,13.1,6
red,6.44,0.77,0.74,8.86,0.095,23.2,52.8,0.9937,3.34,1.08,11.2,3
red,6.93,0.36,0.25,8.19,0.065,14,56.2,0.9957,2.89,1.42,13.7,4
red,7.69,0.56,0.4,8.75,0.095,17.8,94.8,0.9965,3.47,0.7,8.2,8
red,7.43,0.44,0.7,5,0.077,18.9,139.4,1.0012,3.56,1.35,9.2,6
red,7.16,0.28,0.8,8.92,0.098,26.1,51.2,0.9913,3.68,0.87,13.1,3
red,7.31,0.85,0.23,5.42,0.061,28,132.8,0.9911,3.6,1.22,13.2,5
red,7.66,0.79,0.31,1.95,0.099,24,60,0.9949,2.87,0.92,8.8,5
red,6.2,0.28,0.25,7.86,0.084,12.9,146.9,0.996,3.29,0.55,12.1,5
red,7.44,0.2,0.65,5.45,0.068,20.2,124,0.9947,3.67,1.31,10.7,7
red,6.11,0.33,0.66,2.89,0.053,29.2,124.6,0.9927,3.39,1.18,11.9,6
red,6.24,0.38,0.66,3.65,0.099,29.2,86.1,1.0044,2.85,1.2,9.8,4
red,7.97,0.35,0.73,8.74,0.063,7.4,128.1,0.9901,3.09,1.13,13.6,7
red,7.59,0.85,0.77,5.2,0.098,20.7,68.7,0.9973,3.71,1.14,13.7,6
red,6.23,0.21,0.72,5.74,0.08,10.4,99.1,0.9928,3.62,1.42,8.4,8
red,7.62,0.34,0.44,9.24,0.063,13.5,115.9,1.0006,3.32,0.85,9.1,3
red,6.33,0.39,0.77,3.19,0.072,10.2,134.9,1.0008,3.49,1.42,9.1,8
red,6.97,0.95,0.31,9.8,0.07,14.4,63.5,0.9932,3.7,0.78,13.9,8
red,7.75,0.41,0.07,8.55,0.056,28.9,80.1,0.9904,3.76,1.4,12,3
red,6.11,0.55,0.32,8.85,0.073,27.4,88.9,1.0047,3.75,0.69,11.8,6
red,7.6,0.99,0.52,6.1,0.082,25.1,140.5,1.001,3.13,1.06,13.8,5
red,6.21,0.87,0.28,3.56,0.089,23.8,124.1,1.0038,3.02,1.14,13.5,5
red,6.75,0.73,0.15,5.38,0.068,22.6,86.4,1.0028,2.92,0.82,9.8,4
red,6.63,0.41,0.08,6.21,0.063,6.1,77.6,0.9915,3.35,1.23,9.1,7
red,7.22,0.55,0.47,9.18,0.093,27.8,58.5,1.0001,2.95,1,9.4,3
red,6.23,0.97,0.02,1.14,0.081,15.5,99.7,0.9915,3.13,0.61,12.9,3
red,6.59,0.59,0.42,1.89,0.061,10.8,138.8,0.9926,3.57,1.45,8.6,8
red,6.82,0.91,0.49,3.9,0.06,13.6,61.9,1.0032,2.87,0.69,12.3,5
red,7.09,0.33,0.18,7.17,0.072,14.9,111.7,0.9919,3.07,1.46,8.4,7
red,7.08,0.46,0.4,9.86,0.088,11.6,68.2,0.9962,3.23,1.19,11.3,5
red,6.78,0.57,0.23,4.28,0.068,19.5,70.8,0.9984,2.91,1.1,12.1,3
red,7.65,0.7,0.16,3.49,0.092,19.9,104.3,1.0029,2.97,1.21,13.7,6
red,7.35,0.34,0.26,8.61,0.063,5.7,101.7,0.9932,2.83,1.01,12.7,3
red,6.2,0.39,0.12,4.01,0.067,28.1,87.1,0.9947,3.14,0.93,9.5,3
red,7.85,0.4,0.73,7.31,0.055,29.5,66.5,1.0017,3.19,0.75,9.7,8
red,7.11,0.78,0.36,3.16,0.077,26.4,124.6,1.0012,3.61,1.16,10.5,3
red,7.35,0.41,0.55,8.62,0.078,7,149.3,1.002,2.9,1.46,12.4,7
red,6.41,0.41,0.33,5.84,0.058,20.4,133.3,0.9925,3.22,1.33,12.1,7
red,7.52,0.59,0.6,6.9,0.05,8.5,126.5,0.991,3.25,0.55,8,5
red,7.61,0.71,0.69,3.44,0.094,12.2,93.2,1.0025,3.23,1.35,8.1,5
red,7.76,0.4,0.36,1.59,0.07,7.9,53.8,0.9946,3.41,0.89,9.1,6
red,7.66,0.84,0.35,9.78,0.079,10.3,133.1,1.0043,3.59,0.6,9.9,6
red,7.41,0.32,0.71,2.56,0.099,27.6,83.2,0.9961,3.13,1.37,13.8,4
red,7.05,0.54,0.5,6.94,0.071,28,111.9,0.9992,3.46,0.92,12.6,5
red,6.95,0.44,0.72,8.29,0.085,13.2,81.6,0.9982,3.37,0.99,11.4,3
red,7.51,0.55,0.53,9.48,0.058,22.6,141.1,0.9935,2.95,0.72,9.5,4
red,6.51,0.93,0.15,8.24,0.064,11.4,79.6,0.9976,3.21,1.35,10.2,7
red,6.02,0.9,0.36,4.15,0.098,25.3,104.6,1.004,2.99,0.86,10.6,6
red,6.32,0.5,0.41,1.5,0.092,11.7,140.1,0.9921,3.25,0.56,11.7,3
red,6.44,0.84,0.55,7.66,0.1,18.6,135.8,0.9901,3.01,1.12,8.4,7
red,6.08,0.73,0.62,8.93,0.07,13.9,98.9,0.9945,2.81,0.92,10,6
red,6.19,0.86,0.44,6.5,0.099,12.2,104.8,1.0012,3.61,1.13,9.3,7
red,6.84,0.68,0.33,6.77,0.073,20.5,81.4,0.9982,3.79,1.36,12.4,4
red,6.85,0.88,0.2,2.01,0.083,25.8,148.8,0.9901,3.07,0.54,13.7,8
red,7.64,0.69,0.71,5.45,0.08,22.9,122.8,0.992,3.34,1.29,8.7,7
red,6.18,0.22,0.6,3.53,0.085,9.4,88.2,0.9974,3.45,1.31,12.7,7
red,6.98,0.45,0.42,3.77,0.086,19.4,135.7,1.0034,3.57,1.23,12,7
red,7.79,0.75,0.01,9.83,0.077,26.7,71.7,0.9974,3.69,0.55,10.7,3
red,7.02,0.75,0.71,1.22,0.092,5.6,112.1,0.9965,3.77,0.93,9.7,8
red,6.21,0.2,0,8.06,0.088,25,127.5,0.9902,3.53,0.6,12.6,7
red,6.15,0.57,0.16,5.96,0.075,27,120.7,0.9931,3.7,0.95,11.6,3
red,6.35,0.54,0.77,1.45,0.083,20.6,137.2,0.9975,3.08,0.93,12.6,6
red,7.7,0.56,0.43,8.95,0.084,8.2,83.9,1.0003,3.05,1.39,11,5
red,7.33,0.68,0.17,2.77,0.079,28.2,95.8,1.0041,2.96,0.5,11.3,5
red,6.81,0.33,0.67,9.9,0.063,7.1,61.4,1.0048,3.69,1.23,13,6
red,6.83,0.62,0.31,9.04,0.077,19.9,74.3,0.9969,3.71,0.8,13.1,7
red,6.75,0.33,0.69,7.78,0.059,26.6,72.8,0.9991,3.65,1.43,13.7,7
red,6.93,0.2,0.18,9.38,0.067,9.8,58.5,0.9971,3.23,0.64,12,4
red,6.36,0.79,0.48,3.96,0.066,7.3,110.4,1.0015,3.01,1.37,12.5,4
red,7.12,0.82,0.01,7.49,0.08,5.4,124.1,1.0003,3.61,1.26,8.3,4
red,7.65,0.55,0.02,2.26,0.078,18.6,62.5,0.9946,3.02,0.75,12.4,3
red,7.42,0.7,0.45,6.36,0.066,18.3,105.8,1.0031,2.81,0.56,11.7,3
red,6.08,0.33,0.68,8.95,0.091,8.5,129.1,1.0021,3.03,0.67,9.3,5
red,6.72,0.9,0.28,5.18,0.075,23.8,132,1.0029,3.29,0.56,12.4,4
red,6.7,0.88,0.67,3.08,0.079,15.5,118.4,1.0008,3.19,0.89,10.4,5
red,7.9,0.83,0.4,3.34,0.077,27,136.4,0.9906,3.33,1.14,10.6,3
red,7.09,0.36,0.31,1.14,0.085,19.1,91.7,1.0002,3.79,0.74,9.6,3
red,7.23,0.78,0.36,1.24,0.06,23.8,108.3,0.9919,3.02,1.1,10.6,5
red,6.12,0.43,0.74,4.78,0.059,10.2,50.6,1.0003,3.65,1.23,11.4,4
red,6.37,0.81,0.66,6.51,0.071,12,130.1,1.0017,3.39,0.63,8.3,4
red,6.52,0.3,0.8,6.99,0.076,28.2,51.7,1.0042,3.07,1.06,13.6,5
red,6.03,0.68,0.75,2.41,0.071,6.7,53,0.9948,3.17,0.61,10.3,3
red,7.47,0.27,0.39,8.97,0.067,28.3,80.4,1.004,3.42,0.69,9,5
red,7.56,0.31,0.09,8.51,0.05,24.2,73.2,1.0013,3.22,1.24,10.8,4
red,6.02,0.86,0.6,5.67,0.068,27.9,108.5,0.9909,3.64,0.69,12.6,8
red,6.98,0.59,0.08,6.16,0.071,21.1,84.5,0.9928,3.74,1.33,11.1,4
red,7.58,0.66,0.61,9.23,0.069,28.2,107.7,0.9956,2.8,0.72,13.1,5
red,6.17,0.56,0.06,1.55,0.053,13.7,64.5,0.9929,3.35,1.33,9.2,7
red,7.21,0.28,0.07,5.24,0.068,24.9,116.5,0.9949,3.18,0.74,13.4,7
red,7.03,0.73,0.44,5.12,0.052,11.6,92.1,0.9923,3.37,0.79,12.2,8
red,7.82,0.5,0.77,4.21,0.074,28.7,59.5,0.9974,2.86,0.84,11.2,6
red,6.1,0.9,0.69,4.51,0.093,27,73,1.0036,3.28,1.23,13,6
red,7.84,0.98,0.58,7.76,0.099,7.5,86.3,1.0017,3.43,0.64,10.6,4
red,6.47,0.99,0.56,6.52,0.069,17.6,116.5,0.9986,3.03,1.35,10,6
red,7.14,0.56,0.59,3.56,0.05,27.2,146.2,1.001,3.42,1.26,13.7,7
red,7.62,0.93,0.74,5.01,0.092,26.5,120,0.9972,3.02,0.8,8.9,7
red,6.31,0.45,0.41,9.33,0.079,20.2,69.2,0.9945,3.2,0.51,9.4,8
red,6.25,0.54,0.07,1.15,0.079,10.3,92.8,0.9919,3.29,0.57,8.3,8
red,6.01,0.31,0.09,3.36,0.093,20.5,69.9,1.0006,3.39,1.29,10.4,8
red,6.87,0.71,0.36,5.28,0.057,9,87.9,0.9957,2.97,0.69,13.7,6
red,6.16,0.64,0.68,2,0.059,21,149.3,0.9953,2.96,1.01,11.6,5
red,7.95,0.37,0.24,2.81,0.062,18.2,50.6,1.0002,3.35,1.31,8.3,5
red,6.64,0.54,0.21,1.64,0.066,24.8,105.8,1.0036,3.35,0.75,8.3,8
red,6.97,0.59,0.11,8.26,0.053,28.8,50.7,1.0004,3.28,0.63,8.4,8
red,7.45,0.37,0.2,7.04,0.1,18,127.6,1.0041,3.25,0.55,9.6,6
red,7.66,0.47,0.2,4.7,0.056,8.7,54.1,0.9979,3.71,1.01,11.1,8
red,7.69,0.38,0.19,2.7,0.07,16.2,141.5,0.9913,2.89,1.15,12.4,3
red,6.56,0.69,0.34,2.65,0.091,29.2,131.8,1.0047,3.56,0.54,8.1,5
red,7.04,0.81,0.39,2.66,0.052,27.1,81.2,0.9972,3.26,0.56,8.6,7
red,7.58,0.83,0.17,7.97,0.073,7.6,51.2,0.9935,3.61,0.52,8.7,3
red,6.44,0.26,0.45,6.62,0.065,16.8,105.4,0.9953,3.14,0.65,10.5,6
red,6.7,0.82,0.5,7.02,0.079,20.4,144.8,0.9965,3.29,1.28,10.3,5
red,6.24,0.29,0.39,2.31,0.066,18.3,148.2,1.0035,2.83,1.07,9.6,4
red,7.69,0.5,0.23,6.81,0.085,22.8,132.5,0.9934,3.34,0.66,12.8,8
red,7.73,0.48,0.64,8.4,0.079,9.5,128.8,0.9976,2.95,1.34,13.6,8
red,7.88,0.88,0.12,7.43,0.073,16.9,120.9,1.0006,2.99,0.51,10.8,4
red,7.72,0.57,0.73,7.27,0.082,21,101.1,0.9944,2.85,1.49,9.1,8
red,7.55,0.77,0.12,4.07,0.051,26.5,108.8,1.0044,3.55,0.51,9.2,8
red,7.22,0.86,0.38,6.08,0.076,26.9,109.1,0.9923,3.17,1.44,10.2,3
red,7.53,0.96,0.61,5.23,0.069,19.7,144.8,0.992,2.98,1.43,11.8,8
red,7.74,0.94,0.51,6.32,0.092,24.6,124.3,1.0043,3.09,0.75,8.3,3
red,6.44,0.67,0.05,2.02,0.093,10.3,137.8,1.0002,3.41,0.85,13.3,8
red,7.7,0.64,0.7,8.33,0.059,17.3,131,0.9922,3.76,0.95,12.1,6
red,6.58,0.97,0.07,7.78,0.082,10.9,56.1,0.9935,3.04,0.84,13.2,4
red,7.62,0.27,0.2,2.62,0.065,7.1,77.7,0.9942,3.03,0.92,13.9,3
red,7.22,0.71,0.09,3.21,0.056,26.5,80.2,0.9954,3.32,1.21,11.1,4
red,7.58,0.64,0.29,1.95,0.086,26.9,85,1.0032,2.85,1.45,12.2,7
red,7.73,0.42,0.72,4.25,0.072,5.8,67.4,1.0048,3.53,0.56,10.9,7
red,7.07,0.75,0.6,5.35,0.099,22.5,88.3,1.0002,3.73,1.04,13.5,8
red,7.27,0.3,0.51,3.85,0.069,9.4,102.8,1.0002,3.04,0.52,13.5,5
red,7.15,0.91,0.55,9.63,0.07,16.6,137.4,1.002,3.23,0.85,12,5
red,6.12,0.7,0.07,6.61,0.087,24.2,126.6,0.9923,3.35,0.65,12,3
red,6.45,0.77,0.21,6.32,0.06,12.5,121.3,1.004,3.1,0.73,13.1,7
red,7.46,0.38,0.42,7,0.057,7.3,149.4,1.0014,3.37,0.94,13.3,7
red,7.79,0.44,0.69,1.59,0.058,25.4,114.1,0.9922,3.05,0.76,10.8,3
red,7.49,0.44,0.46,1.16,0.077,18.5,143.1,1.0016,3.41,0.9,8.5,5
red,6.8,0.82,0.07,9.5,0.099,11.7,118.1,0.9914,3.66,1,9.7,3
red,7.26,0.37,0.24,3.04,0.099,28,57.1,1.0002,3.28,0.83,12.7,8
red,7.58,0.92,0.08,9.34,0.093,6.8,68.8,0.9935,2.94,0.82,13.8,5
red,7.8,0.79,0.52,9.5,0.092,18.5,90.4,0.9944,3.1,0.98,13.9,4
red,7.14,0.55,0.41,6.63,0.072,13.3,138.6,1.0035,3.71,1.05,10.2,4
red,6.83,0.69,0.3,9.76,0.088,12.1,93.9,1.0042,3.61,1.33,9.9,8
red,7.86,0.55,0.73,4.31,0.086,11.7,58,1.0022,3.52,0.76,10.5,7
red,6.57,0.72,0.59,7.94,0.053,22.1,82.4,1.0011,3.15,1.39,13.7,4
red,6.33,0.4,0.13,6.64,0.073,7.7,142.4,0.9979,2.98,0.98,11.1,5
red,6.09,0.95,0.65,7.68,0.055,16.2,85.3,0.992,3.53,1.4,8,3
red,7.16,0.22,0.76,8.3,0.071,6.9,72.2,0.9991,3.6,0.98,10.8,3
red,6.73,0.65,0.63,2.46,0.067,11.2,120.7,1.0033,3.64,1.24,8.1,3
red,7.12,0.46,0.47,6.07,0.052,21.2,60.3,0.991,2.83,1.49,13.5,3
red,7.06,0.77,0.43,5.12,0.065,21.1,73.4,0.9997,2.9,0.7,10,5
red,6.08,0.24,0.68,9.64,0.065,9,109.6,0.9921,3.18,0.66,12.4,7
red,7.43,0.94,0.55,6.44,0.091,21.8,133.5,0.9994,2.84,0.74,13,7
red,7.42,0.24,0.35,4.45,0.071,5.8,138.3,1.0011,2.95,0.71,13.2,4
red,6.61,0.28,0.09,4.88,0.089,20,88.6,0.9991,3.16,1.39,8.5,3
red,7.13,0.21,0.78,2.63,0.057,7.4,58.7,0.9981,3.65,0.86,9.3,4
red,7.14,0.41,0.09,5.75,0.075,29.2,135.9,1.0002,2.95,0.82,9.7,4
red,7.74,0.49,0.13,4.72,0.062,12.5,117.1,1.0004,3.75,1.06,8,8
red,6.54,0.31,0.21,3.92,0.065,11,140.7,0.9956,3.43,1.24,11.5,6
red,7.6,0.24,0.64,5.45,0.09,29.8,54.7,0.9969,3.65,0.92,8.4,5
red,6.48,0.84,0.61,4.64,0.068,14,70,0.994,3.37,0.88,11.1,7
red,6.28,0.26,0.21,1.83,0.067,9.2,64.7,1.0032,3.65,1.37,8.2,8
red,6.37,0.74,0.08,3.69,0.05,25,78.6,0.9928,3.23,1.07,13.1,3
red,7.13,0.58,0.1,9.43,0.079,11.8,71.1,0.9919,3.4,1.4,10.5,6
red,6.83,0.99,0.25,7.27,0.074,11.8,90.3,0.9959,2.89,0.83,8.5,8
red,6.77,0.89,0.2,9.08,0.094,20.4,81.9,1.0036,3.08,1.27,8.1,8
red,7.67,0.96,0.75,4.87,0.078,17.2,143.8,0.9992,2.83,1.06,9.6,6
red,6.28,0.75,0.38,7.86,0.087,11.9,69.6,0.9919,3.5,1.38,12.2,5
red,7.03,0.62,0.4,3.56,0.093,9.4,62.6,0.9933,3.52,1.48,11.2,8
red,6.04,0.34,0.38,5.83,0.086,24.7,134.5,1.0024,3.12,1.28,9,5
red,7.96,0.92,0.15,1.74,0.073,11.9,137.3,1.0047,3.53,1.35,13.1,4
red,7.45,0.82,0.65,4.68,0.055,11.1,64.1,0.998,3.75,1.49,11.8,5
red,6.73,0.94,0.48,3.8,0.087,12.3,125.8,0.9993,3.15,1.4,11.4,7
red,6.1,0.27,0.63,7.23,0.082,23.4,143.1,0.999,2.81,1.27,10.7,8
red,7.41,0.72,0.54,8.73,0.064,24.4,145.4,0.9927,2.91,0.87,10.6,7
red,7.12,0.24,0.06,7.89,0.079,6.5,118.9,1.0008,3.36,1.35,13,8
red,6.86,0.93,0.26,8.12,0.083,19.1,61.2,0.9964,2.85,0.77,13.1,6
red,7.31,0.92,0.77,8.8,0.083,23.9,78.9,0.9912,2.92,1.17,8.2,8
red,6.38,0.57,0.73,8.62,0.07,27.8,88.1,1.0043,3.74,0.86,10.1,8
red,6.5,0.98,0.43,2.55,0.067,18.4,87.8,1.0025,3.06,0.61,13.6,4
red,6.07,0.62,0.51,5.14,0.064,24.7,89,0.9998,3.02,1.14,13.3,8
red,6.93,0.99,0.59,9.42,0.064,20.3,115.1,1.0015,3.33,1.05,10.7,5
red,7.23,0.37,0.62,3.97,0.064,9.7,96.4,1.0024,3.46,0.74,8.2,6
red,6.14,0.5,0.53,3.89,0.079,13.7,57.6,0.9949,2.95,1.46,8.7,7
red,7.62,0.72,0.34,5.13,0.088,15.1,117.1,0.9944,3.58,0.79,10.8,3
red,7.22,0.66,0.58,8.3,0.076,11.1,133.7,0.9927,3.74,1.45,11.6,8
red,6.25,0.46,0.53,3.34,0.064,23.9,66.5,1.005,3.06,1.43,13.5,8
red,6.5,0.87,0.4,2.11,0.08,14,144.4,0.9935,3.13,0.72,9.4,7
red,7.97,0.88,0.37,8.25,0.09,22,63.1,0.9915,3.29,0.5,9.2,4
red,7.4,0.93,0.55,8.25,0.072,12.3,97.7,0.9952,3.5,0.82,12.3,3
red,6.94,0.5,0.31,1.39,0.067,7,108.1,0.9943,3.75,1.14,13.9,3
red,6.23,0.52,0.51,6.3,0.07,15.7,121.8,0.9979,3.18,0.71,8.7,4
red,6.82,0.37,0.79,2.33,0.079,26.5,64,1.0027,3.49,0.73,8.8,7
red,7.37,0.94,0.31,5.01,0.05,15,137.2,0.9957,3.22,1.45,13.6,5
red,6.72,0.35,0.73,1.57,0.069,16.5,54.3,1.0039,3.45,1.1,8.9,8
red,6.55,0.57,0.38,8.73,0.099,27.3,105.6,1.0019,3.14,0.87,8.8,4
red,6.96,0.55,0.5,2.4,0.096,27.5,62.4,1.0039,3.64,1.33,9.1,8
red,7.48,0.4,0.51,4.72,0.097,27.3,79.1,0.9959,3.21,0.8,9.7,5
red,7.99,0.85,0.67,2.13,0.057,27.1,76.4,1.0014,2.99,0.9,13,7
red,6.79,0.59,0.06,2.6,0.053,24.6,93,0.9942,2.89,0.71,9.7,8
red,7.94,0.79,0.57,3.78,0.085,22.8,57.3,0.9977,3.66,0.82,10.1,7
red,7.76,0.77,0.36,9.01,0.061,29.2,145.1,0.9958,3.02,0.93,11,7
red,8,0.98,0.38,1.21,0.084,24.8,125.1,1.0024,3.07,1.18,13.2,5
red,7.04,0.47,0.07,9.16,0.065,14,104,1.0032,3.65,0.6,11.7,5
red,7.92,0.59,0.58,3.33,0.091,22.8,118,0.9983,3.15,0.62,10.5,7
red,7.14,0.46,0.31,7.26,0.066,13.9,89.4,0.9988,3.4,0.97,10.6,7
red,6.17,0.67,0.62,6.66,0.059,6.4,103.1,1.0019,3.16,1.35,9.9,8
red,6.73,0.93,0.63,7.16,0.081,5.2,141.1,1.0021,3.01,1.34,13.5,4
red,6.11,0.23,0.53,6.81,0.073,6.4,77.6,1.0044,3.21,0.73,11.4,6
red,6.84,0.38,0.5,5.78,0.069,21.7,70,1.003,3.33,1.29,12,7
red,7.06,0.28,0.2,1.62,0.071,29.8,133.8,0.9987,3.36,0.95,13.1,3
red,6.14,0.84,0.1,8.29,0.077,10.7,99.8,0.9992,2.94,0.61,9.8,4
red,7.76,0.97,0.44,1.12,0.09,12.7,124.3,0.9992,3.68,1.09,9.1,6
red,6.81,0.91,0.42,9.81,0.083,9.3,147.1,1.0037,3.29,0.88,12.4,5
red,7.68,0.27,0.49,8.8,0.065,28.6,115.8,0.9982,2.87,1.49,8.8,4
red,7.46,0.72,0.01,8.3,0.051,16.1,84.3,0.9965,2.81,0.95,11.6,8
red,6.01,0.37,0.77,4.63,0.09,30,52.3,0.9992,3.53,0.77,10.4,3
red,6.94,0.35,0.59,4.75,0.057,27.1,148.7,0.9958,3.05,0.61,11.8,5
red,6.5,0.73,0.2,2.89,0.087,8,143,0.9996,2.94,1.15,8.4,5
red,7.6,0.84,0.33,3.68,0.081,29.7,99.2,0.9949,3.64,1.31,8.5,4
red,6.2,0.94,0.1,7.22,0.075,7.5,66.1,0.9984,3.76,0.92,11.9,4
red,6.22,0.75,0.15,6.71,0.088,21.3,72.8,0.9922,3.25,1.47,12.5,8
red,7.7,0.26,0.21,2.34,0.092,9.4,141.3,1.0048,3.33,0.91,10.7,5
red,6.72,0.23,0.36,1.72,0.075,17.9,123.4,1.0039,3.65,1.03,9.7,8
red,7.91,0.39,0.35,2.98,0.088,24.1,79.2,0.9973,3.66,1.03,8.7,6
red,6.3,0.62,0.74,6.06,0.084,21.3,80.9,0.9904,3.41,1.25,12.8,4
red,6.71,0.82,0.14,9,0.087,7.9,141.5,0.9943,3.13,1.18,9.8,3
red,7.16,0.24,0.67,6.19,0.077,14.1,59.8,1.003,3.06,0.88,12.5,8
red,6.06,0.42,0.79,6.16,0.089,15.6,132.4,1.0033,3.01,0.96,9.6,7
red,7.49,0.88,0.64,7.8,0.057,6.5,106.2,0.9943,3.5,1.17,11.2,7
red,7.07,0.29,0.02,6.5,0.052,9.5,88.7,0.9976,3.05,1.44,12.1,6
red,7.51,0.46,0.31,1.75,0.076,8.7,145.1,0.9985,3.35,1.21,9.2,4
red,7.02,0.75,0.17,2.31,0.081,14,64,1.0037,2.94,1.3,13.6,8
red,6.35,0.61,0.28,6.32,0.064,14.8,129.8,1.0024,3.26,1.28,12.4,8
red,6.65,0.76,0.64,9.49,0.053,18.8,87.8,0.9943,3.48,1.43,11.2,5
red,6.36,0.3,0.03,2.12,0.065,8.7,85.3,0.996,3.37,0.97,10.1,4
red,6.11,0.96,0.09,9.77,0.087,6.4,129.3,0.9929,2.84,0.77,9.7,8
red,7.24,0.94,0.27,1.68,0.051,21.4,146.1,0.9979,3.43,1.15,10,8
red,6.3,0.47,0.16,7.72,0.076,13.9,92.3,0.9989,3.17,1.1,9.6,5
red,7.14,0.8,0.05,3.08,0.086,24.7,109.3,1.0026,3.35,1.22,8.7,4
red,6.94,0.5,0.76,9.09,0.069,15.4,118.8,0.9906,3.56,0.79,11.6,5
red,7.03,0.49,0.64,9.8,0.058,23.1,72.4,0.9995,3.75,1.38,12.6,8
red,6.09,0.3,0.43,3.21,0.069,23.3,130.9,0.9989,3.71,1.11,11,6
